EFO_url	EFO_value	cosine_distance	GWAS_trait	GWAS_ID
http://www.ebi.ac.uk/efo/EFO_0008098	complement factor H-related protein 5 measurement	0.9359411	Complement factor H-related protein 5	prot-a-522
http://www.ebi.ac.uk/efo/EFO_0000685	rheumatoid arthritis	1.0	Rheumatoid arthritis	ebi-a-GCST005569
http://www.ebi.ac.uk/efo/EFO_0009459	ACPA-positive rheumatoid arthritis	0.9196872	Rheumatoid arthritis	ebi-a-GCST005569
http://www.ebi.ac.uk/efo/EFO_0009460	ACPA-negative rheumatoid arthritis	0.8904163	Rheumatoid arthritis	ebi-a-GCST005569
http://purl.obolibrary.org/obo/CHEBI_27266	valine	1.0	Valine	ieu-a-351
http://www.ebi.ac.uk/efo/EFO_0009792	valine measurement	0.7506733999999999	Valine	ieu-a-351
http://purl.obolibrary.org/obo/UBERON_0001876	amygdala	0.7669798999999999	IDP tfMRI 90th-percentile zstat faces-shapes amygdala	ubm-a-195
http://purl.obolibrary.org/obo/CHEBI_36080	protein	0.9304265	Vesicle-trafficking protein SEC22a	prot-a-2660
http://purl.obolibrary.org/obo/CHEBI_8551	Protein N6,N6,N6-trimethyl-L-lysine	0.9304265	Vesicle-trafficking protein SEC22a	prot-a-2660
http://purl.obolibrary.org/obo/MONDO_0007254	breast cancer	0.7738176999999999	Breast cancer (Survival)	ieu-a-1165
http://www.ebi.ac.uk/efo/EFO_0009443	BRCAX breast cancer	0.7561523000000001	Breast cancer (Survival)	ieu-a-1165
http://www.ebi.ac.uk/efo/EFO_0008199	Kunitz-type protease inhibitor 1 measurement	0.9271788999999999	Kunitz-type protease inhibitor 1	prot-a-2823
http://www.ebi.ac.uk/efo/EFO_0008200	Kunitz-type protease inhibitor 2 measurement	0.8558272	Kunitz-type protease inhibitor 1	prot-a-2823
http://www.ebi.ac.uk/efo/EFO_0008309	tumor necrosis factor receptor superfamily member 19L measurement	0.9281375000000001	Tumor necrosis factor receptor superfamily member 6	prot-a-1056
http://www.ebi.ac.uk/efo/EFO_0008310	tumor necrosis factor receptor superfamily member EDAR measurement	0.8968157999999999	Tumor necrosis factor receptor superfamily member 6	prot-a-1056
http://purl.obolibrary.org/obo/PO_0009001	fruit	0.7633599	Fruit consumers	ukb-b-17554
http://www.ebi.ac.uk/efo/EFO_0005093	hip circumference	1.0	Hip circumference	ieu-a-99
http://www.ebi.ac.uk/efo/EFO_0008039	BMI-adjusted hip circumference	0.9147924999999999	Hip circumference	ieu-a-99
http://www.ebi.ac.uk/efo/EFO_0004720	prion disease	0.7227421999999999	Major prion protein	prot-a-2379
http://www.ebi.ac.uk/efo/EFO_0004344	birth weight	0.8166621999999999	Birth weight of first child	ukb-a-318
http://www.orpha.net/ORDO/Orphanet_289891	Hypermethioninemia due to glycine N-methyltransferase deficiency	0.7780361	Glycine N-methyltransferase	prot-a-1229
http://purl.obolibrary.org/obo/CHEBI_15428	glycine	0.7131567000000001	Glycine N-methyltransferase	prot-a-1229
http://purl.obolibrary.org/obo/CHEBI_36080	protein	0.9119279	Protein SPACA7	prot-a-2805
http://purl.obolibrary.org/obo/CHEBI_8551	Protein N6,N6,N6-trimethyl-L-lysine	0.9119279	Protein SPACA7	prot-a-2805
http://www.ebi.ac.uk/efo/EFO_0002756	fasting	0.7704803	Fasting time	ukb-b-16156
http://www.ebi.ac.uk/efo/EFO_0008294	superoxide dismutase [Mn], mitochondrial measurement	0.9430909999999999	Superoxide dismutase [Mn], mitochondrial	prot-a-2799
http://www.ebi.ac.uk/efo/EFO_0003756	autism spectrum disorder	1.0	Autism Spectrum Disorder	ieu-a-1184
http://www.ebi.ac.uk/efo/EFO_0005426	autism spectrum disorder symptom	0.8697786000000001	Autism Spectrum Disorder	ieu-a-1184
http://www.ebi.ac.uk/efo/EFO_0003758	autism	0.8290774000000001	Autism Spectrum Disorder	ieu-a-1184
http://www.orpha.net/ORDO/Orphanet_352490	Autism spectrum disorder due to AUTS2 deficiency	0.7982174	Autism Spectrum Disorder	ieu-a-1184
http://www.orpha.net/ORDO/Orphanet_199627	Atypical autism	0.7533387	Autism Spectrum Disorder	ieu-a-1184
http://www.orpha.net/ORDO/Orphanet_370943	Autism spectrum disorder-epilepsy-arthrogryposis syndrome	0.7386965999999999	Autism Spectrum Disorder	ieu-a-1184
http://www.orpha.net/ORDO/Orphanet_329195	Developmental delay with autism spectrum disorder and gait instability	0.7201285	Autism Spectrum Disorder	ieu-a-1184
http://www.ebi.ac.uk/efo/EFO_0008309	tumor necrosis factor receptor superfamily member 19L measurement	0.7439017000000001	TNF superfamily member 14	prot-b-24
http://www.ebi.ac.uk/efo/EFO_0008310	tumor necrosis factor receptor superfamily member EDAR measurement	0.7337825	TNF superfamily member 14	prot-b-24
http://www.ebi.ac.uk/efo/EFO_0008276	scavenger receptor class F member 1 measurement	0.927878	Scavenger receptor class F member 2	prot-a-2641
http://purl.obolibrary.org/obo/CHEBI_7936	paroxetine	1.0	Treatment/medication code: paroxetine	ukb-b-10258
http://purl.obolibrary.org/obo/CHEBI_64194	paroxetine maleate	0.7730551999999999	Treatment/medication code: paroxetine	ukb-b-10258
http://www.ebi.ac.uk/efo/EFO_0008252	OCIA domain-containing protein 1 measurement	0.7318804999999999	Rieske domain-containing protein	prot-a-2527
http://www.ebi.ac.uk/efo/EFO_0008298	thioredoxin domain-containing protein 12 measurement	0.7113957	Rieske domain-containing protein	prot-a-2527
http://www.ebi.ac.uk/efo/EFO_0004752	parathyroid hormone measurement	0.8678482999999999	Parathyroid hormone	prot-a-2431
http://www.ebi.ac.uk/efo/EFO_0003907	deep vein thrombosis	0.8602972	Non-cancer illness code  self-reported: deep venous thrombosis (dvt)	ukb-a-65
http://purl.obolibrary.org/obo/HP_0004936	Venous thrombosis	0.7530167999999999	Non-cancer illness code  self-reported: deep venous thrombosis (dvt)	ukb-a-65
http://purl.obolibrary.org/obo/CHEBI_23965	estradiol	0.7543911999999999	Estradiol 17-beta-dehydrogenase 1	prot-a-1382
http://www.ebi.ac.uk/efo/EFO_0008014	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2 measurement	0.9626606	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2	prot-a-276
http://purl.obolibrary.org/obo/UBERON_0002623	cerebral peduncle	0.7096701000000001	IDP dMRI TBSS ISOVF Cerebral peduncle L	ubm-a-595
http://www.ebi.ac.uk/efo/EFO_0003845	kidney stone	1.0	Operation code: percutaneous/open kidney stone surgery/lithotripsy	ukb-b-13537
http://www.ebi.ac.uk/efo/EFO_0008255	particulate matter air pollution measurement	0.8717822	Particulate matter air pollution (pm10); 2007	ukb-b-589
http://www.ebi.ac.uk/efo/EFO_0007908	traffic air pollution measurement	0.7256358	Particulate matter air pollution (pm10); 2007	ukb-b-589
http://purl.obolibrary.org/obo/CHEBI_5855	ibuprofen	1.0	Treatment/medication code: ibuprofen	ukb-b-16866
http://www.ebi.ac.uk/efo/EFO_0008641	3’-end-seq	0.8962907	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3	prot-a-2305
http://www.ebi.ac.uk/efo/EFO_0008647	5’-GRO-seq	0.7079470000000001	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3	prot-a-2305
http://purl.obolibrary.org/obo/MONDO_0024476	epithelial neoplasm of rectum	0.750562	Diagnoses - main ICD10: C20 Malignant neoplasm of rectum	ukb-b-19425
http://purl.obolibrary.org/obo/MONDO_0041447	metastatic malignant neoplasm in the colon	0.7501286	Diagnoses - main ICD10: C20 Malignant neoplasm of rectum	ukb-b-19425
http://www.ebi.ac.uk/efo/EFO_0009812	secondary malignant neoplasm	0.7330112	Diagnoses - main ICD10: C20 Malignant neoplasm of rectum	ukb-b-19425
http://purl.obolibrary.org/obo/UBERON_0001052	rectum	0.7248494999999999	Diagnoses - main ICD10: C20 Malignant neoplasm of rectum	ukb-b-19425
http://purl.obolibrary.org/obo/MONDO_0002165	rectal neoplasm	0.7200838	Diagnoses - main ICD10: C20 Malignant neoplasm of rectum	ukb-b-19425
http://purl.obolibrary.org/obo/MONDO_0024880	metastatic malignant neoplasm	0.7072050000000001	Diagnoses - main ICD10: C20 Malignant neoplasm of rectum	ukb-b-19425
http://purl.obolibrary.org/obo/MONDO_0020665	high grade malignant neoplasm	0.703684	Diagnoses - main ICD10: C20 Malignant neoplasm of rectum	ukb-b-19425
http://purl.obolibrary.org/obo/UBERON_0001052	rectum	1.0	Operative procedures - secondary OPCS: Z29.1 Rectum	ukb-b-3560
http://purl.obolibrary.org/obo/HP_0002034	abnormality of the rectum	0.7681112999999999	Operative procedures - secondary OPCS: Z29.1 Rectum	ukb-b-3560
http://purl.obolibrary.org/obo/MONDO_0000530	rectum adenoma	0.7361789000000001	Operative procedures - secondary OPCS: Z29.1 Rectum	ukb-b-3560
http://purl.obolibrary.org/obo/MONDO_0021398	polyp of rectum	0.7265309	Operative procedures - secondary OPCS: Z29.1 Rectum	ukb-b-3560
http://www.ebi.ac.uk/efo/EFO_1000657	rectum cancer	0.7072067	Operative procedures - secondary OPCS: Z29.1 Rectum	ukb-b-3560
http://purl.obolibrary.org/obo/CHEBI_36080	protein	0.7870466	Protein FAM134B	prot-a-1023
http://purl.obolibrary.org/obo/CHEBI_8551	Protein N6,N6,N6-trimethyl-L-lysine	0.7870466	Protein FAM134B	prot-a-1023
http://purl.obolibrary.org/obo/MONDO_0008170	ovarian cancer	0.7821880000000001	Low malignant potential ovarian cancer	ieu-a-1233
http://purl.obolibrary.org/obo/MONDO_0024282	mucinous ovarian cancer	0.7589444000000001	Low malignant potential ovarian cancer	ieu-a-1233
http://www.ebi.ac.uk/efo/EFO_0001075	ovarian carcinoma	0.735625	Low malignant potential ovarian cancer	ieu-a-1233
http://www.ebi.ac.uk/efo/EFO_0007988	myeloid white cell count	1.0	Myeloid white cell count	ebi-a-GCST004626
http://www.ebi.ac.uk/efo/EFO_0007997	granulocyte percentage of myeloid white cells	0.7198154999999999	Myeloid white cell count	ebi-a-GCST004626
http://www.ebi.ac.uk/efo/EFO_0009722	number of stillbirths	1.0	Number of stillbirths	ukb-b-6412
http://purl.obolibrary.org/obo/HP_0002140	Ischemic stroke	1.0	Ischemic stroke	ebi-a-GCST006908
http://www.ebi.ac.uk/efo/EFO_0000712	stroke	0.8061491000000001	Ischemic stroke	ebi-a-GCST006908
http://www.ebi.ac.uk/efo/EFO_1001976	cardioembolic stroke	0.717848	Ischemic stroke	ebi-a-GCST006908
http://www.ebi.ac.uk/efo/EFO_0003767	inflammatory bowel disease	1.0	Inflammatory bowel disease	ebi-a-GCST003043
http://www.ebi.ac.uk/efo/EFO_0000729	ulcerative colitis	0.7388207	Inflammatory bowel disease	ebi-a-GCST003043
http://purl.obolibrary.org/obo/CHEBI_50862	azinomycin B	0.8798752999999999	B Mem:%IgG	ieu-a-132
http://www.ebi.ac.uk/efo/EFO_0007986	reticulocyte count	1.0	Reticulocyte count	ebi-a-GCST004622
http://purl.obolibrary.org/obo/CL_0000558	reticulocyte	0.8024408000000001	Reticulocyte count	ebi-a-GCST004622
http://purl.obolibrary.org/obo/CL_0002421	nucleated reticulocyte	0.7235543	Reticulocyte count	ebi-a-GCST004622
http://purl.obolibrary.org/obo/CHEBI_36080	protein	0.7011337	Kelch-like protein 12	prot-a-1654
http://purl.obolibrary.org/obo/CHEBI_8551	Protein N6,N6,N6-trimethyl-L-lysine	0.7011337	Kelch-like protein 12	prot-a-1654
http://www.ebi.ac.uk/efo/EFO_0000685	rheumatoid arthritis	1.0	Rheumatoid arthritis	ieu-a-832
http://www.ebi.ac.uk/efo/EFO_0009459	ACPA-positive rheumatoid arthritis	0.9196872	Rheumatoid arthritis	ieu-a-832
http://www.ebi.ac.uk/efo/EFO_0009460	ACPA-negative rheumatoid arthritis	0.8904163	Rheumatoid arthritis	ieu-a-832
http://www.ebi.ac.uk/efo/EFO_0008073	cathepsin S measurement	0.739884	Cathepsin E	prot-a-720
http://www.ebi.ac.uk/efo/EFO_0008074	cathepsin Z measurement	0.7214148	Cathepsin E	prot-a-720
http://www.ebi.ac.uk/efo/EFO_0010067	corneal resistance factor	0.9405077	Corneal resistance factor (left)	ukb-b-4717
http://www.ebi.ac.uk/efo/EFO_0006939	cup-to-disc ratio measurement	0.7457472	Vertical cup-disc ratio	ebi-a-GCST004075
http://www.ebi.ac.uk/efo/EFO_0000384	Crohn's disease	1.0	Non-cancer illness code  self-reported: crohns disease	ukb-a-103
http://www.ebi.ac.uk/efo/EFO_0005625	oral Crohn's disease	0.8005954	Non-cancer illness code  self-reported: crohns disease	ukb-a-103
http://www.ebi.ac.uk/efo/EFO_0005627	perianal Crohn's disease	0.7845129	Non-cancer illness code  self-reported: crohns disease	ukb-a-103
http://www.ebi.ac.uk/efo/EFO_0005629	small bowel Crohn's disease	0.7598715	Non-cancer illness code  self-reported: crohns disease	ukb-a-103
http://www.ebi.ac.uk/efo/EFO_0009661	bronchitis	1.0	Non-cancer illness code, self-reported: bronchitis	ukb-b-3467
http://www.ebi.ac.uk/efo/EFO_0006505	chronic bronchitis	0.7570564	Non-cancer illness code, self-reported: bronchitis	ukb-b-3467
http://www.ebi.ac.uk/efo/EFO_0007778	urinary albumin to creatinine ratio	0.7346671	Urinary albumin-to-creatinine ratio	ieu-a-1107
http://www.ebi.ac.uk/efo/EFO_0009882	urinary potassium to creatinine ratio	0.7030050000000001	Urinary albumin-to-creatinine ratio	ieu-a-1107
http://www.ebi.ac.uk/efo/EFO_0001059	cataract	0.7500751000000001	Operation code: cataract extraction/lens implant	ukb-b-6266
http://www.orpha.net/ORDO/Orphanet_98986	Coppock-like cataract	0.7211295	Operation code: cataract extraction/lens implant	ukb-b-6266
http://www.orpha.net/ORDO/Orphanet_98989	Cerulean cataract	0.7092801	Operation code: cataract extraction/lens implant	ukb-b-6266
http://www.orpha.net/ORDO/Orphanet_98990	Coralliform cataract	0.7082200999999999	Operation code: cataract extraction/lens implant	ukb-b-6266
http://www.ebi.ac.uk/efo/EFO_0004342	waist circumference	1.0	Waist circumference	ukb-a-382
http://www.ebi.ac.uk/efo/EFO_0007789	BMI-adjusted waist circumference	0.966693	Waist circumference	ukb-a-382
http://www.ebi.ac.uk/efo/EFO_0008289	SPARC-like protein 1 measurement	0.8147690000000001	PDZK1-interacting protein 1	prot-a-2242
http://purl.obolibrary.org/obo/UBERON_0001052	rectum	0.7300788	Diagnoses - secondary ICD10: K62.5 Haemorrhage of anus and rectum	ukb-b-6824
http://www.ebi.ac.uk/efo/EFO_0008289	SPARC-like protein 1 measurement	0.7609022999999999	Polyadenylate-binding protein-interacting protein 1	prot-a-2168
http://www.ebi.ac.uk/efo/EFO_0008072	cathepsin B measurement	0.885796	Cathepsin B	prot-a-718
http://www.ebi.ac.uk/efo/EFO_0008073	cathepsin S measurement	0.7110269	Cathepsin B	prot-a-718
http://www.ebi.ac.uk/efo/EFO_0003024	interferon gamma	0.7372154	Interferon gamma receptor 2	prot-a-1433
http://purl.obolibrary.org/obo/CHEBI_28694	copper	1.0	Copper	ieu-a-1073
http://www.ebi.ac.uk/efo/EFO_0009270	heel bone mineral density	0.8324312	Heel bone mineral density (BMD) T-score  automated (right)	ukb-a-362
http://www.ebi.ac.uk/efo/EFO_0007785	femoral neck bone mineral density	0.7783178	Heel bone mineral density (BMD) T-score  automated (right)	ukb-a-362
http://www.ebi.ac.uk/efo/EFO_0007701	spine bone mineral density	0.7717415000000001	Heel bone mineral density (BMD) T-score  automated (right)	ukb-a-362
http://www.ebi.ac.uk/efo/EFO_0007702	hip bone mineral density	0.7704116999999999	Heel bone mineral density (BMD) T-score  automated (right)	ukb-a-362
http://www.ebi.ac.uk/efo/EFO_0003923	bone density	0.7498461999999999	Heel bone mineral density (BMD) T-score  automated (right)	ukb-a-362
http://www.ebi.ac.uk/efo/EFO_0007620	volumetric bone mineral density	0.7315202999999999	Heel bone mineral density (BMD) T-score  automated (right)	ukb-a-362
http://www.ebi.ac.uk/efo/EFO_0007933	radius bone mineral density	0.7209957	Heel bone mineral density (BMD) T-score  automated (right)	ukb-a-362
http://www.ebi.ac.uk/efo/EFO_0000685	rheumatoid arthritis	1.0	Non-cancer illness code  self-reported: rheumatoid arthritis	ukb-a-105
http://www.ebi.ac.uk/efo/EFO_0009459	ACPA-positive rheumatoid arthritis	0.9196872	Non-cancer illness code  self-reported: rheumatoid arthritis	ukb-a-105
http://www.ebi.ac.uk/efo/EFO_0009460	ACPA-negative rheumatoid arthritis	0.8904163	Non-cancer illness code  self-reported: rheumatoid arthritis	ukb-a-105
http://www.ebi.ac.uk/efo/EFO_0008647	5’-GRO-seq	1.0	Beta-1,4-galactosyltransferase 5	prot-a-219
http://www.ebi.ac.uk/efo/EFO_0008641	3’-end-seq	0.8051486000000001	Beta-1,4-galactosyltransferase 5	prot-a-219
http://purl.obolibrary.org/obo/ZFA_0001244	epibranchial 5	0.7706635	Beta-1,4-galactosyltransferase 5	prot-a-219
http://www.ebi.ac.uk/efo/EFO_0005773	retinal detachment	1.0	Non-cancer illness code, self-reported: retinal detachment	ukb-b-8637
http://www.ebi.ac.uk/efo/EFO_0005240	rhegmatogenous retinal detachment	0.8591388	Non-cancer illness code, self-reported: retinal detachment	ukb-b-8637
http://www.orpha.net/ORDO/Orphanet_209867	Autosomal dominant rhegmatogenous retinal detachment	0.7351612999999999	Non-cancer illness code, self-reported: retinal detachment	ukb-b-8637
http://purl.obolibrary.org/obo/UBERON_0001044	saliva-secreting gland	0.7296586	Operation code: mouth/salivary gland surgery	ukb-b-15200
http://purl.obolibrary.org/obo/UBERON_0002530	gland	0.7296586	Operation code: mouth/salivary gland surgery	ukb-b-15200
http://www.ebi.ac.uk/efo/EFO_0004577	infant head circumference	1.0	Infant head circumference	ieu-a-28
http://www.ebi.ac.uk/efo/EFO_0005114	head circumference	0.9106072000000001	Infant head circumference	ieu-a-28
http://www.ebi.ac.uk/efo/EFO_0009801	number of non-cancer illnesses, self-reported	0.9615421	Number of self-reported non-cancer illnesses	ukb-b-4063
http://www.ebi.ac.uk/efo/EFO_0000474	epilepsy	0.726434	Diagnoses - secondary ICD10: G40.9 Epilepsy, unspecified	ukb-b-1600
http://www.orpha.net/ORDO/Orphanet_1942	Myoclonic-astastic epilepsy	0.726434	Diagnoses - secondary ICD10: G40.9 Epilepsy, unspecified	ukb-b-1600
http://www.ebi.ac.uk/efo/EFO_0004809	fructose-bisphosphate aldolase measurement	0.7758257	Fructose-bisphosphate aldolase C	prot-a-78
http://www.ebi.ac.uk/efo/EFO_0008393	reaction time measurement	0.8024446000000001	Simple reaction time	ieu-a-1066
http://purl.obolibrary.org/obo/UBERON_0000310	breast	0.7396829	Operation code: breast cyst/abscess removal	ukb-b-3370
http://www.ebi.ac.uk/efo/EFO_0000729	ulcerative colitis	1.0	Ulcerative colitis	ieu-a-971
http://www.ebi.ac.uk/efo/EFO_1000226	Dysplasia in Ulcerative Colitis	0.766051	Ulcerative colitis	ieu-a-971
http://www.ebi.ac.uk/efo/EFO_0003767	inflammatory bowel disease	0.7388207	Ulcerative colitis	ieu-a-971
http://www.ebi.ac.uk/efo/EFO_0008379	P wave terminal force measurement	0.9417921	P wave terminal force	ebi-a-GCST004824
http://www.ebi.ac.uk/efo/EFO_0005094	P wave duration	0.7060470000000001	P wave terminal force	ebi-a-GCST004824
http://purl.obolibrary.org/obo/CHEBI_16393	sphingosine	0.7125520000000001	Sphingosine kinase 2	prot-a-2816
http://www.ebi.ac.uk/efo/EFO_1000730	Ludwig's angina	0.9594973	Non-cancer illness code  self-reported: angina	ukb-a-62
http://www.ebi.ac.uk/efo/EFO_1000013	Prinzmetal's angina	0.9343794999999999	Non-cancer illness code  self-reported: angina	ukb-a-62
http://www.ebi.ac.uk/efo/EFO_0003913	angina pectoris	0.8216540000000001	Non-cancer illness code  self-reported: angina	ukb-a-62
http://www.ebi.ac.uk/efo/EFO_0009066	clcn4-related disorder	1.0	Non-cancer illness code, self-reported: ear/vestibular disorder	ukb-b-5188
http://purl.obolibrary.org/obo/MONDO_0000114	cerebelloparenchymal disorder	1.0	Non-cancer illness code, self-reported: ear/vestibular disorder	ukb-b-5188
http://www.ebi.ac.uk/efo/EFO_0009078	stag1-related disorder	1.0	Non-cancer illness code, self-reported: ear/vestibular disorder	ukb-b-5188
http://www.orpha.net/ORDO/Orphanet_269190	Encephaloclastic disorder	0.9374757	Non-cancer illness code, self-reported: ear/vestibular disorder	ukb-b-5188
http://purl.obolibrary.org/obo/MONDO_0024572	immunodeficiency-related disorder	0.9231216	Non-cancer illness code, self-reported: ear/vestibular disorder	ukb-b-5188
http://www.orpha.net/ORDO/Orphanet_251347	Ataxia-telangiectasia-like disorder	0.9017227999999999	Non-cancer illness code, self-reported: ear/vestibular disorder	ukb-b-5188
http://purl.obolibrary.org/obo/MONDO_0021673	post-bacterial disorder	0.8862771	Non-cancer illness code, self-reported: ear/vestibular disorder	ukb-b-5188
http://purl.obolibrary.org/obo/MONDO_0021674	post-viral disorder	0.8801775999999999	Non-cancer illness code, self-reported: ear/vestibular disorder	ukb-b-5188
http://purl.obolibrary.org/obo/MONDO_0029001	chemically-induced disorder	0.7792216999999999	Non-cancer illness code, self-reported: ear/vestibular disorder	ukb-b-5188
